date,predicted_ratio,actual_ratio,predicted_spot,actual_spot,on_demand,avg_risk,max_z_score,anomaly_hours,ml_anomaly_hours,abs_error,pct_error
2025-01-31,0.43511587999708895,0.4331699346405228,0.036984849799752556,0.03681944444444444,0.08499999999999999,9.636276279968573,0.3411624970755837,0,0,0.00016540535530811667,0.44923370736267076
2025-02-01,0.44725688626578225,0.44494281045751627,0.03801683533259149,0.03782013888888889,0.08499999999999999,9.147851012436876,0.20941643492060943,0,0,0.00019669644370259864,0.5200838745739925
2025-02-02,0.45603527586623227,0.45008169934640524,0.03876299844862974,0.03825694444444445,0.08499999999999999,9.36564691297933,0.18582175154431427,0,0,0.0005060540041852898,1.3227768488415634
2025-02-03,0.47233929101439837,0.46757352941176467,0.04014883973622386,0.03974375,0.08499999999999999,18.189387903835982,0.2987469476771487,0,125,0.000405089736223857,1.0192539360877044
2025-02-04,0.4611455300492449,0.4670016339869281,0.03919737005418581,0.03969513888888889,0.08499999999999999,17.570763863584084,0.2987469476771487,0,144,0.0004977688347030801,1.2539793250160691
2025-02-05,0.4629117048054754,0.46359477124183,0.039347494908465404,0.039405555555555555,0.08499999999999999,12.73587162374415,0.2234634835885921,0,40,5.806064709015096e-05,0.1473412727509823
2025-02-06,0.4574597192056755,0.45835784313725486,0.03888407613248242,0.038960416666666664,0.08499999999999999,9.824821434326338,0.1481800195000364,0,0,7.634053418424658e-05,0.19594383406469365
2025-02-07,0.4562200014884585,0.45722222222222225,0.03877870012651897,0.03886388888888889,0.08499999999999999,10.344237102605963,0.1481800195000364,0,0,8.518876236992406e-05,0.21919773034931497
2025-02-08,0.4478200724607479,0.4523611111111112,0.03806470615916357,0.03845069444444444,0.08499999999999999,10.359968849243007,0.13413297083205195,0,0,0.00038598828528087215,1.0038525723860932
2025-02-09,0.42935971767027037,0.4356290849673202,0.03649557600197298,0.037028472222222227,0.08499999999999999,10.883780642023474,0.3599833630977218,0,23,0.0005328962202492474,1.4391525987114198
2025-02-10,0.41993290286592555,0.42207516339869283,0.035694296743603665,0.0358763888888889,0.08499999999999999,5.612896568704564,0.5105502912748359,0,0,0.00018209214528523698,0.5075542743423428
2025-02-11,0.4129983806446071,0.41669117647058823,0.0351048623547916,0.03541875,0.08499999999999999,7.092299377942598,0.6234754874076694,0,0,0.0003138876452083994,0.8862188677138505
2025-02-12,0.4105183024351364,0.4085375816993464,0.03489405570698659,0.03472569444444445,0.08499999999999999,12.11140218148475,0.7175798175183659,0,0,0.00016836126254213962,0.48483195292606945
2025-02-13,0.40835736638588327,0.4089343563512361,0.03471037614280007,0.034759420289855084,0.08499999999999999,11.886021397630078,0.6987589514962278,0,0,4.904414705501209e-05,0.1410959867743426
2025-02-14,0.40726062373582517,0.4072549019607843,0.03461715301754514,0.034616666666666664,0.08499999999999999,12.255832751682325,0.7740424155847835,0,0,4.863508784730408e-07,0.0014049616133068104
2025-02-15,0.4055971603230839,0.4022875816993465,0.034475758627462126,0.034194444444444444,0.08499999999999999,13.745788481667882,0.7928632816069233,0,0,0.00028131418301768213,0.8226897310021573
2025-02-16,0.4005426308441636,0.40142973856209146,0.0340461236217539,0.03412152777777778,0.08499999999999999,14.06720856686688,0.8305050136512011,0,0,7.540415602387551e-05,0.2209870452312623
2025-02-17,0.40114411217884793,0.39934640522875814,0.03409724953520207,0.03394444444444444,0.08499999999999999,13.017575445806388,0.8493258796733409,0,0,0.00015280509075763643,0.45016229683100756
2025-02-18,0.3950708393612041,0.3957026143790849,0.033581021345702344,0.03363472222222222,0.08499999999999999,13.23852715329566,0.9434302097840356,0,0,5.370087651987432e-05,0.15965904568819225
2025-02-19,0.3928223518684373,0.3920424836601307,0.03338989990881717,0.033323611111111116,0.08499999999999999,14.147450175184476,0.9622510758061754,0,0,6.628879770605167e-05,0.19892441273853706
2025-02-20,0.3919842603023786,0.39133169934640516,0.03331866212570218,0.03326319444444445,0.08499999999999999,14.261187876979063,0.9622510758061754,0,0,5.546768125772733e-05,0.16675392181700527
2025-02-21,0.39154419850552385,0.3905882352941176,0.033281256872969525,0.0332,0.08499999999999999,14.563357877071333,0.9622510758061754,0,0,8.125687296952483e-05,0.24474961737808681
2025-02-22,0.38777138418771956,0.3880555555555555,0.03296056765595616,0.03298472222222223,0.08499999999999999,18.01097165967974,1.037534539894732,0,57,2.4154566266067212e-05,0.07322955792483216
2025-02-23,0.3886313836849021,0.38616830065359475,0.033033667613216675,0.03282430555555556,0.08499999999999999,21.077004719028043,1.056355405916871,0,144,0.0002093620576611166,0.6378263122940061
2025-02-24,0.39202006886898827,0.38954248366013067,0.033321705853864,0.03311111111111112,0.08499999999999999,16.476278520027602,0.9998928078504533,0,23,0.00021059474275288148,0.636024390864407
2025-02-25,0.3955810319219357,0.39326797385620915,0.03362438771336453,0.03342777777777778,0.08499999999999999,13.940986551522123,0.9622510758061754,0,0,0.00019660993558675427,0.5881633439523977
2025-02-26,0.39672296344795993,0.39372549019607844,0.03372145189307659,0.03346666666666666,0.08499999999999999,13.832774645234913,0.9246093437618976,0,0,0.0002547852264099329,0.7613104374798794
2025-02-27,0.39772913502094626,0.3961928104575163,0.03380697647678043,0.033676388888888895,0.08499999999999999,12.166846190131096,0.9246093437618976,0,0,0.00013058758789153552,0.3877719440834147
2025-02-28,0.3983844329660413,0.3967647058823529,0.03386267680211351,0.033725,0.08499999999999999,11.3629132629889,0.8681467456954799,0,0,0.0001376768021135108,0.4082336608258289
2025-03-01,0.4000529210916894,0.3976388888888889,0.034004498292793596,0.033799305555555555,0.08499999999999999,11.904609140467166,0.8681467456954799,0,0,0.00020519273723804132,0.6070915773721097
2025-03-02,0.4009965989671273,0.3985866013071895,0.034084710912205815,0.03387986111111111,0.08499999999999999,12.449560622261348,0.8493258796733409,0,0,0.00020484980109470446,0.6046358939397266
2025-03-03,0.4023375352937483,0.3982107843137255,0.034198690499968605,0.033847916666666665,0.08499999999999999,12.865133119895704,0.8869676117176188,0,0,0.00035077383330194,1.036323259585962
2025-03-04,0.40611316058886593,0.40474673202614375,0.0345196186500536,0.034403472222222224,0.08499999999999999,13.102482292572867,0.7740424155847835,0,0,0.00011614642783137896,0.33760088830904844
2025-03-05,0.4128347073877395,0.410359477124183,0.035090950127957855,0.034880555555555554,0.08499999999999999,11.307076889099806,0.7175798175183659,0,0,0.0002103945724023018,0.6031858410832894
2025-03-06,0.41500449999130923,0.41361928104575163,0.03527538249926128,0.035157638888888884,0.08499999999999999,8.475110482830713,0.6046546213855314,0,0,0.000117743610372395,0.3349019276991503
2025-03-07,0.41616241832053574,0.4151552287581698,0.035373805557245536,0.03528819444444445,0.08499999999999999,6.7443024317390226,0.5858337553633916,0,0,8.561111280108724e-05,0.24260553465229878
2025-03-08,0.4183763084956606,0.41632352941176465,0.03556198622213115,0.035387499999999995,0.08499999999999999,7.038620789005453,0.5670128893412535,0,0,0.00017448622213115522,0.4930730402858502
2025-03-09,0.4208533567983371,0.41798202614379076,0.03577253532785865,0.03552847222222222,0.08499999999999999,6.283835701539738,0.5670128893412535,0,0,0.00024406310563643285,0.6869507478674446
2025-03-10,0.4263950385132828,0.42468942821884,0.03624357827362903,0.0360986013986014,0.08499999999999998,5.440623980960359,0.4729085592305571,0,0,0.0001449768750276248,0.40161355124756093
2025-03-11,0.42506329251629743,0.4233333333333333,0.03613037986388528,0.03598333333333333,0.08499999999999999,5.137642415747676,0.4729085592305571,0,0,0.0001470465305519475,0.40865177550332793
2025-03-12,0.42158407074089704,0.4215032679738561,0.03583464601297624,0.03582777777777778,0.08499999999999999,3.8088237975995867,0.49172942525269603,0,0,6.8682351984650225e-06,0.019170140110462152
2025-03-13,0.42244780401557286,0.42109477124183,0.03590806334132369,0.03579305555555555,0.08499999999999999,3.5936580808744845,0.49172942525269603,0,0,0.00011500778576813836,0.3213131262002236
2025-03-14,0.42210155901791774,0.42250816993464047,0.035878632516523006,0.035913194444444435,0.08499999999999999,4.549313405666499,0.4729085592305571,0,0,3.456192792142959e-05,0.09623740927556536
2025-03-15,0.4216492123524033,0.42205882352941176,0.03584018304995428,0.035875000000000004,0.08499999999999999,4.438759563832383,0.49172942525269603,0,0,3.481695004572266e-05,0.09705073183476698
2025-03-16,0.4197324986408782,0.41963235294117646,0.03567726238447464,0.03566875,0.08499999999999999,4.718659969841664,0.5105502912748359,0,0,8.51238447464181e-06,0.023865104537282102
2025-03-17,0.42646650389060986,0.42495098039215673,0.036249652830701834,0.03612083333333334,0.08499999999999999,5.821437256819651,0.4729085592305571,0,0,0.00012881949736849585,0.3566348987015688
2025-03-18,0.4252328487012747,0.4239950980392157,0.03614479213960835,0.03603958333333333,0.08499999999999999,5.347832777728555,0.4540876932084173,0,0,0.0001052088062750145,0.29192570097697534
2025-03-19,0.4208350885475558,0.42128267973856204,0.03577098252654224,0.03580902777777778,0.08499999999999999,4.074254926730553,0.49172942525269603,0,0,3.8045251235539757e-05,0.10624485945733976
2025-03-20,0.4239782401224878,0.42308823529411765,0.03603815041041146,0.035962499999999994,0.08499999999999999,5.462486365812756,0.49172942525269603,0,0,7.565041041146525e-05,0.21035915303848524
2025-03-21,0.42153716476605885,0.4201552287581699,0.035830659005115,0.03571319444444445,0.08499999999999999,4.225835305242466,0.49172942525269603,0,0,0.00011746456067054933,0.32891081993036925
2025-03-22,0.4207719295032299,0.4206944444444443,0.03576561400777454,0.03575902777777778,0.08499999999999999,3.63146617161333,0.49172942525269603,0,0,6.5862299967606175e-06,0.01841836986645814
2025-03-23,0.42256061675826234,0.4216748366013071,0.035917652424452294,0.03584236111111111,0.08499999999999999,4.08327715963831,0.49172942525269603,0,0,7.52913133411845e-05,0.21006237035496034
2025-03-24,0.4236916291867085,0.4211029411764705,0.03601378848087022,0.035793750000000006,0.08499999999999999,4.044334928423593,0.49172942525269603,0,0,0.0002200384808702105,0.6147399500477331
2025-03-25,0.42758088914359044,0.4266830065359476,0.036344375577205185,0.03626805555555556,0.08499999999999999,6.728854184425387,0.3976250951419996,0,0,7.632002164962431e-05,0.2104331772976276
2025-03-26,0.42762677544868355,0.4267238562091502,0.0363482759131381,0.036271527777777784,0.08499999999999999,6.710368296167214,0.3976250951419996,0,0,7.674813536031472e-05,0.21159333522018184
2025-03-27,0.4308275267802406,0.4282026143790849,0.03662033977632045,0.03639722222222222,0.08499999999999999,8.302106651856281,0.37880422911986156,0,0,0.00022311755409822748,0.61300709360728
2025-03-28,0.43231057244554677,0.4323039215686274,0.03674639865787147,0.03674583333333334,0.08499999999999999,9.506972060826117,0.3223416310534439,0,0,5.653245381334604e-07,0.0015384724929360526
2025-03-29,0.4352005382424591,0.43120098039215676,0.03699204575060902,0.036652083333333335,0.08499999999999999,9.139719502014163,0.3411624970755837,0,0,0.00033996241727568544,0.9275391365448132
2025-03-30,0.4449092856839047,0.44116013071895416,0.0378172892831319,0.03749861111111111,0.08499999999999999,11.415072997768089,0.2470581669648873,0,9,0.0003186781720207893,0.8498399342752263
2025-03-31,0.4482581170324151,0.4476143790849674,0.03810193994775528,0.03804722222222222,0.08499999999999999,8.328975086615037,0.05884950674349535,0,0,5.471772553305998e-05,0.14381529672119145
2025-04-01,0.4451629117304369,0.4457516339869281,0.03783884749708714,0.03788888888888889,0.08499999999999999,9.31334674445237,0.09649123878777321,0,0,5.0041391801751434e-05,0.13207405460872812
2025-04-02,0.44602688311346367,0.4465849673202615,0.03791228506464441,0.037959722222222214,0.08499999999999999,8.112096666526561,0.07767037276563428,0,0,4.743715757780237e-05,0.12496708300471154
2025-04-03,0.4461435221090277,0.44688725490196074,0.03792219937926735,0.03798541666666667,0.08499999999999999,8.657067851853753,0.07767037276563428,0,0,6.321728739931698e-05,0.1664251519315096
2025-04-04,0.4450916100702451,0.4469771241830065,0.03783278685597083,0.03799305555555556,0.08499999999999999,8.84595389230036,0.09649123878777321,0,0,0.00016026869958472856,0.4218368258124824
2025-04-05,0.44493980600140465,0.44509803921568625,0.03781988351011939,0.03783333333333334,0.08499999999999999,9.76027169972157,0.11531210480991302,0,0,1.344982321394711e-05,0.035550193517040814
2025-04-06,0.4582128778908725,0.45120915032679737,0.03894809462072416,0.03835277777777776,0.08499999999999999,10.035494622131658,0.1293591534778966,0,0,0.0005953168429463987,1.5522131053864243
2025-04-07,0.45815580536622397,0.45934640522875825,0.03894324345612903,0.039044444444444444,0.08499999999999999,9.823113741284631,0.16700088552217443,0,0,0.00010120098831541136,0.259194335469181
2025-04-08,0.45978287433532855,0.4598774509803921,0.03908154431850292,0.03908958333333333,0.08499999999999999,9.912634270869287,0.18582175154431427,0,0,8.039014830409086e-06,0.02056561913657923
2025-04-09,0.4620481087514379,0.46132352941176463,0.03927408924387222,0.03921250000000001,0.08499999999999999,10.188843947802862,0.18582175154431427,0,0,6.158924387220793e-05,0.15706533343247156
2025-04-10,0.46323642661735587,0.46288398692810456,0.03937509626247525,0.03934513888888888,0.08499999999999999,11.84567067404235,0.2046426175664523,0,0,2.9957373586367297e-05,0.07613996145995891
2025-04-11,0.4639802678208687,0.4634803921568628,0.03943832276477384,0.039395833333333324,0.08499999999999999,12.196550656023838,0.2234634835885921,0,0,4.248943144051498e-05,0.10785260228158222
2025-04-12,0.4642606236352365,0.4628921568627451,0.0394621530089951,0.03934583333333334,0.08499999999999999,12.011116001314017,0.24228434961073192,0,40,0.00011631967566176626,0.2956340374756317
2025-04-13,0.45082253088291413,0.4655392156862745,0.0383199151250477,0.03957083333333333,0.08499999999999999,14.932037548201615,0.27992608165500976,0,105,0.0012509182082856354,3.1612126986264344
2025-04-14,0.47422107003017855,0.4754166666666666,0.04030879095256517,0.040410416666666664,0.08499999999999999,23.28677861131695,0.43049300983212296,0,144,0.00010162571410149424,0.2514839550895357
2025-04-15,0.47888569975732587,0.4791830065359477,0.040705284479372696,0.04073055555555555,0.08499999999999999,27.80768064072802,0.48695560789854064,0,144,2.5271076182852015e-05,0.06204451630516762
2025-04-16,0.4783716733851901,0.4783741830065359,0.040661592237741156,0.040661805555555555,0.08499999999999999,25.66004298281443,0.46813474187640175,0,144,2.1331781439870579e-07,0.0005246147127117933
2025-04-17,0.4733034404854896,0.4770915032679738,0.040230792441266615,0.04055277777777777,0.08499999999999999,24.901690553310264,0.46813474187640175,0,144,0.00032198533651115607,0.7939908291253935
2025-04-18,0.4768990945515435,0.4772385620915032,0.040536423036881195,0.04056527777777777,0.08499999999999999,24.603295306419582,0.4493138758542619,0,144,2.8854740896575026e-05,0.07113162408167228
2025-04-19,0.3883791558057679,0.4773692810457516,0.03301222824349027,0.040576388888888884,0.08499999999999999,23.819743424828435,0.43049300983212296,0,144,0.007564160645398617,18.641778759839138
2025-04-20,0.46964279382357166,0.472549019607843,0.039919637475003586,0.04016666666666666,0.08499999999999999,22.97869811784676,0.41167214380998407,0,144,0.0002470291916630771,0.6150104356757107
2025-04-21,0.45676084563237596,0.46205882352941174,0.03882467187875195,0.039275000000000004,0.08499999999999999,13.188790421185601,0.2987469476771487,0,44,0.0004503281212480531,1.1466024729422102
2025-04-22,0.4581310739212528,0.45910130718954245,0.03894114128330648,0.039023611111111106,0.08499999999999999,9.667792614671237,0.1481800195000364,0,0,8.246982780462514e-05,0.21133315307445671
2025-04-23,0.45907336013428185,0.4601797385620915,0.039021235611413956,0.03911527777777778,0.08499999999999999,10.168653338324328,0.18582175154431427,0,0,9.404216636382107e-05,0.2404231075593906
2025-04-24,0.45520502885587066,0.4570424836601307,0.038692427452749,0.03884861111111112,0.08499999999999999,10.286846416973217,0.1481800195000364,0,0,0.000156183658362119,0.4020315112821338
2025-04-25,0.4449581037732914,0.4483578431372549,0.03782143882072977,0.03811041666666667,0.08499999999999999,9.809682246245657,0.09649123878777321,0,0,0.0002889778459368997,0.7582647244832004
2025-04-26,0.4366845464463693,0.44013888888888886,0.03711818644794138,0.03741180555555555,0.08499999999999999,11.324072372692946,0.2470581669648873,0,0,0.0002936191076141695,0.7848300910742007
2025-04-27,0.4299876400840199,0.43138888888888877,0.036548949407141686,0.03666805555555555,0.08499999999999999,9.198744555088872,0.3411624970755837,0,0,0.0001191061484138653,0.32482264633151403
2025-04-28,0.42315241212495236,0.4247794117647058,0.035967955030620946,0.03610624999999999,0.08499999999999999,6.0047356830437195,0.4540876932084173,0,0,0.0001382949693790464,0.3830222451211256
2025-04-29,0.4174243356778237,0.41892973856209154,0.03548106853261501,0.035609027777777774,0.08499999999999999,5.998743877900516,0.5481920233191137,0,0,0.00012795924516276203,0.3593449558951915
2025-04-30,0.4209032605234513,0.4199754901960784,0.03577677714449336,0.03569791666666666,0.08499999999999999,5.407109014813746,0.5481920233191137,0,0,7.886047782669492e-05,0.220910588601188
2025-05-01,0.4244383062324643,0.4228186274509803,0.03607725602975946,0.03593958333333333,0.08499999999999999,5.094708810578447,0.49172942525269603,0,0,0.00013767269642613045,0.3830670354445691
2025-05-02,0.42326217190648735,0.42335784313725483,0.03597728461205142,0.03598541666666666,0.08499999999999999,5.2086370010040355,0.4540876932084173,0,0,8.132054615236917e-06,0.022598194959264288
2025-05-03,0.4296790183983741,0.42595588235294113,0.036522716563861794,0.03620625,0.08499999999999999,5.843996118513445,0.43526682718627924,0,0,0.00031646656386179195,0.8740661180370569
2025-05-04,0.4377988124721799,0.4365441176470587,0.037212899060135286,0.03710625000000001,0.08499999999999999,10.031766614050268,0.28469989900916515,0,0,0.00010664906013527903,0.28741535492074516
2025-05-05,0.44336063671925885,0.4438235294117647,0.037685654121137,0.037724999999999995,0.08499999999999999,10.777498731542757,0.20941643492060943,0,6,3.9345878862992456e-05,0.10429656424915165
2025-05-06,0.445507759142604,0.447173202614379,0.03786815952712134,0.03800972222222222,0.08499999999999999,9.47592581870952,0.11531210480991302,0,0,0.00014156269510088443,0.3724381206293594
2025-05-07,0.44746249299413593,0.44545751633986924,0.03803431190450155,0.03786388888888889,0.08499999999999999,9.840383462386988,0.11531210480991302,0,0,0.00017042301561265988,0.45009379811134587
2025-05-08,0.4503939072706564,0.4504003267973856,0.03828348211800579,0.03828402777777778,0.08499999999999999,10.258934305101315,0.040028640721355535,0,0,5.456597719846745e-07,0.0014252935327285663
2025-05-09,0.45063836044733524,0.45083333333333325,0.038304260638023495,0.03832083333333333,0.08499999999999999,10.425558909685698,0.0212077746992175,0,0,1.6572695309836905e-05,0.043247220554103044
2025-05-10,0.45510653684551094,0.4534640522875817,0.03868405563186843,0.038544444444444444,0.08499999999999999,11.140455765510419,0.07289655541147892,0,0,0.00013961118742398387,0.36220832713054335
2025-05-11,0.457985052020297,0.4570343137254902,0.03892872942172524,0.03884791666666666,0.08499999999999999,10.116041648272471,0.1293591534778966,0,0,8.081275505857771e-05,0.20802339479871995
2025-05-12,0.4569162016383965,0.4580882352941177,0.0388378771392637,0.03893749999999999,0.08499999999999999,9.774472699380649,0.1481800195000364,0,0,9.962286073629534e-05,0.2558532538973877
2025-05-13,0.449712276628836,0.4533496732026144,0.03822554351345106,0.03853472222222223,0.08499999999999999,10.565530315548997,0.11053828745575678,0,0,0.000309178708771167,0.802337971941756
2025-05-14,0.4407159865475103,0.44491013071895424,0.037460858856538375,0.037817361111111114,0.08499999999999999,10.476522562123364,0.17177470287632982,0,18,0.0003565022545727395,0.9426946886254197
2025-05-15,0.43788952434580947,0.4371241830065359,0.037220609569393805,0.03715555555555556,0.08499999999999999,10.227472441854879,0.2470581669648873,0,0,6.505401383824494e-05,0.17508556355986973
2025-05-16,0.4243589808586454,0.4281617647058823,0.03607051337298486,0.03639375,0.08499999999999999,8.296637294616346,0.4540876932084173,0,0,0.0003232366270151457,0.8881652124750697
2025-05-17,0.41016906428967587,0.4174183006535947,0.03486437046462244,0.03548055555555555,0.08499999999999999,7.2478698808710185,0.6987589514962278,0,0,0.0006161850909331065,1.736683885821016
2025-05-18,0.3991491150274949,0.40084150326797385,0.03392767477733706,0.03407152777777778,0.08499999999999999,13.68048727775704,0.8869676117176188,0,0,0.00014385300044071625,0.42220883483405297
2025-05-19,0.39327408316539536,0.39297385620915026,0.0334282970690586,0.03340277777777778,0.08499999999999999,14.45207108775815,0.9434302097840356,0,0,2.5519291280820533e-05,0.07639870986357913
2025-05-20,0.3942888564013054,0.39222222222222225,0.033514552794110954,0.03333888888888889,0.08499999999999999,13.958978310087383,0.9434302097840356,0,0,0.0001756639052220635,0.5269038983497988
2025-05-21,0.39335326647608565,0.3924428104575163,0.033435027650467276,0.03335763888888889,0.08499999999999999,13.9122550144861,0.9434302097840356,0,0,7.738876157838831e-05,0.23199712016837548
2025-05-22,0.39126142340009756,0.39145424836601295,0.03325722098900829,0.03327361111111111,0.08499999999999999,15.78975531434274,0.9810719418283153,0,0,1.6390122102818983e-05,0.04925862133835484
2025-05-23,0.3989179734897246,0.3972467320261437,0.03390802774662659,0.03376597222222222,0.08499999999999999,11.835142698116993,0.9810719418283153,0,0,0.0001420555244043692,0.4207061578723889
2025-05-24,0.4110460529702841,0.4036846405228758,0.03493891450247415,0.03431319444444444,0.08499999999999999,12.669528345936218,0.8493258796733409,0,0,0.0006257200580297093,1.8235552479463715
2025-05-25,0.41885870258528474,0.41410130718954247,0.0356029897197492,0.03519861111111111,0.08499999999999999,8.881866032707785,0.6234754874076694,0,0,0.0004043786086380882,1.148848195633601
2025-05-26,0.4218481443364063,0.42101307189542475,0.035857092268594536,0.03578611111111111,0.08499999999999999,3.5684117607080785,0.49172942525269603,0,0,7.098115748342682e-05,0.19834834040234148
2025-05-27,0.42542345938021314,0.4246813725490195,0.03616099404731812,0.03609791666666667,0.08499999999999999,5.761984160691406,0.4729085592305571,0,0,6.307738065144952e-05,0.17473967052978456
2025-05-28,0.42657344819734977,0.42607026143790844,0.03625874309677473,0.03621597222222222,0.08499999999999999,6.868152049119097,0.43526682718627924,0,0,4.277087455251127e-05,0.1180994791195111
2025-05-29,0.4331397075015396,0.43275326797385616,0.03681687513763086,0.03678402777777778,0.08499999999999999,9.56592261252924,0.3976250951419996,0,0,3.2847359853080405e-05,0.08929788779934639
2025-05-30,0.430257676846486,0.43176470588235294,0.036571902531951306,0.036699999999999997,0.08499999999999999,9.551474610947514,0.3411624970755837,0,0,0.0001280974680486907,0.34903942247599656
2025-05-31,0.4279558860755515,0.4280392156862744,0.036376250316421874,0.03638333333333334,0.08499999999999999,8.108168844940447,0.37880422911986156,0,0,7.083016911463291e-06,0.019467751474475374
